Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,QC,QC,QC,QC,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,QC,QC,QC,QC,CU,CU,CU
852.5321469,7100.4883,6585.047,3866.3164,8479.375,3751.6133,3516.7227,3658.3594,4213.8594,4363.66,1944.8916,1276.0742,1961.0957,2897.2031
852.6038313,7287.961,7934.8125,3177.586,7562.09,2945.9648,2674.8125,4205.5977,4214.9062,5178.0195,4824.3555,849.61816,1635.3467,1505.3418
853.0089238,0,0,0,0,0,0,18189.016,17948.64,22173.828,24001.984,0,0,0
853.2247433,739.81934,883.4048,682.7173,0,829.58594,773.82324,6234.801,6370.8906,7118.3945,6097.535,25397.422,25564.672,30535.547
853.2698863,0,0,890.7241,0,975.0371,877.38135,2121.2695,2123.3281,2921.0312,3253.7812,7564.0234,6990.957,9952.344
853.2704327,0,0,2033.8408,0,2195.334,2202.2676,6894.3047,7423.832,9133.391,8938.617,37397.75,36703.78,42577.78
853.2707846,0,0,1155.4424,0,1190.043,975.4248,2303.041,2649.7363,3323.6758,3588.17,9579.992,9612.633,11724.023
853.2717392,0,0,752.52344,0,927.78564,877.96094,3503.7773,3739.584,4195.1875,5705.4844,14841.3125,13901.508,18893.594
855.2349002,1342.1475,1218.584,1201.4932,1542.4922,1228.9268,939.1802,6545.9688,6593.3555,7876.4766,8700.922,26958.266,27459.094,28552.688
858.3028416,4570.4023,4201.285,0,3932.2715,0,0,1525.8818,1632.3428,2136.3184,2406.3281,7840.5938,9238.375,9922.125
858.3033633,8656.25,7696.7656,0,8469.3125,0,0,2800.3281,2885.0723,3775.75,4077.9707,13509.469,14070.398,16421.14
858.8380798,4701.09,4789.172,2268.998,5594.699,2244.873,2684.9648,4794.926,4732.336,5723.8594,6528.6914,6472.0938,6537.5625,7123.2617
860.8366593,5613.801,4819.1016,2332.588,5184.676,2710.4023,2608.5527,5842.8203,5283.242,6392.9336,7857.0312,8339.18,9381.617,9337.68
861.1664299,4769.0234,4711.3906,3058.916,5532.336,3476.0586,3295.209,3664.0488,3969.8145,4843.1562,5245.8438,10170.531,10882.164,12184.523
861.16694,3692.3887,3468.539,4190.66,3810.6992,4321.25,3876.7812,3440.3809,3576.1875,4992.4688,5108.125,9116.445,9462.617,10620.633
861.2233015,2140.7266,2312.957,2608.4531,2673.7715,3126.5137,4585.039,4415.4062,5592.672,7183.453,7668.3477,6389.4336,6090.668,6714.6953
863.1807892,1243.5361,1355.5244,27643.984,928.0952,27656.11,28295.547,3841.4082,5145.867,6098.547,6536.379,0,0,752.1128
863.1824573,20720.5,21395.672,103508.69,21450.89,115012.56,114973.81,55628.5,57023.97,67185.56,70950.5,3551.748,3986.6445,5033.5117
863.1826211,13389.07,13242.8125,90942,13847.172,102460.125,105175.06,53830.312,57583.438,64638.844,69215,2733.793,2067.6895,2370.209
863.1827719,6375.867,7247.551,92369.125,7009.4727,98812.875,99792,36839.72,37074.094,45792.562,47932.28,1902.1035,2458.8008,2192.4863
863.1836283,25342.61,23501.984,84868.69,23898.516,91177.625,93434.75,44941.094,48152.97,54851.312,57592.188,2908.1035,3039.7734,3410.2812
863.1837502,11548.086,10595.828,68216.06,11154.086,77279.875,85353.56,46945.344,50835.812,58121.03,57421.97,2271.0078,2204.2598,2432.1973
864.6920673,2450.625,2445.662,13589.203,2222.959,14591.93,13882.398,9508.82,9404.836,9686.859,9662.422,0,0,0
864.6921299,1734.4463,1665.1846,15152.352,1493.7188,15625.805,16011.422,12370.078,11901.859,11503.477,11476.719,0,0,0
864.6921635,3782.8555,3236.9805,19866.39,3525.461,23737.922,22683.031,11921.086,12907.117,13412.945,11894.961,0,0,0
865.1963913,9849.086,8959.008,75326.44,10460.766,79693.69,80011.94,29546.969,31732.89,37144.594,38258.594,1593.6582,1911.2686,1770.4434
865.1975865,28019.328,28163.094,957583,27968.672,975970.5,997828,427037,444412.5,492127.75,503764,3123.3184,2964.3477,3024.1523
865.1979325,5100.5703,5144.1445,794933.5,5452.301,753229,761604,223345.75,226900.12,256296.88,260442.25,1832.0938,1422.1279,1941.3066
865.2003532,7762.918,7594.1094,628460.5,7685.992,697771.5,716243.5,256365.88,260342.88,282019.25,292383,1845.0625,2220.1738,2637.5605
865.2049704,11494.953,9947.211,98348.25,6652.8086,86920.69,92790.25,20667.734,18981.672,25542.312,25924.484,5521.2383,6152.5977,5879.785
865.3089812,1061.2891,864.1455,66919.06,928.7544,63287.844,57462.156,26376.828,27872.297,24746.89,31977.094,913.71094,749.1621,697.7798
865.3837533,928.9927,849.9497,0,1112.5498,0,0,4896.0273,4901.3633,7880.6523,6906.328,22798.422,23313.75,28038.39
865.4957299,0,0,33493.03,0,34246.062,35234.438,4725.2734,5427.1016,8580.477,8811.117,0,0,0
867.2044903,2829.2676,3001.5137,39718.47,2876.3008,42672.844,40127.406,15659.195,17661.438,19910,20514.64,1742.5732,2553.4941,2031.1006
867.2619985,4134.1953,3837.0254,1172.4033,4030.4902,1189.7236,1213.1035,2753.3066,3063.7441,3593.6328,5322.121,6747.332,7359.246,7711.832
867.4741955,1909.5967,2049.6855,16502.797,2137,13711.172,15816.141,4060.246,4289.5586,5621.707,5629.879,5391.551,5997.793,7716.09
868.8063965,5028.66,5130.9844,4588.867,4967.8477,4592.371,4565.1484,3311.3691,3610.5762,3574.8457,3748.793,3396.963,3865.7832,4007.504
869.2509529,52202.844,53105.062,38054.062,54126.812,47933.312,47717.03,48956.5,49179.03,59228.375,64113.688,89389.625,92131.69,104517.5
869.8081618,5697.6016,5242.699,4472.3125,5515.0117,5341.922,5629.6523,4153.465,4184.574,4214.2305,4647.574,4082.289,4912.289,4847.547
870.8053279,8031.8984,8022.3867,8149.6406,8418.703,7948.035,7763.6055,6087.66,6337.242,7144.754,6808.086,6248.883,6363.8047,7168.371
871.2802013,0,0,2508.4297,0,3632.334,3439.8008,6591.949,7154.832,8409.734,8809.0625,29244.156,27478.562,33098.625
871.2803437,0,0,3020.7656,0,2952.625,2918.3535,6601.3086,6793.7227,9704.484,8962.617,28336.328,28804.578,31589.64
871.2808031,0,651,1481,0,1020,1259.7715,4176.926,4657.0117,5110.926,4957.586,17448.328,17272.234,20428.469
871.2810603,0,0,4476.2773,0,3880.3438,4501.004,9491.5625,9693.922,12219.672,12532.586,58222.28,49295.72,63759.53
871.2819556,0,0,2412.7832,0,2628.2168,2398.957,12969.133,12502.945,16262.773,16399.297,50170.28,51807.375,55013.188
871.2827335,0,0,2415.8086,0,2534.8906,3041.9941,13106.07,14679.664,17317.969,17611.969,55846.47,55913.688,68157.75
871.2827743,0,0,5902.871,0,5488.3477,5848.203,13301.828,12383.055,16458.312,17412.906,65933.75,60255.344,74848.5
872.804113,6444.4336,6469.4414,5204.0156,6403.957,6366.7617,6103.215,4549.668,4796.5938,4966.961,4926.7305,5112.91,5367.7734,6040.629
873.3896259,1310.5088,989.5625,0,919.9214,0,780.8955,4790.367,5230.4375,5909.703,6249.8047,22862.86,16573.484,29887.25
874.5941223,7334.4023,7700.59,4424.129,7170.4688,4985.754,4687.125,4611.6445,4186.7383,4969.875,5210.3125,1665.1377,1477.374,2692.1973
874.8102663,4760.504,4658.918,2470.9453,4404.051,2792.8594,3066.0898,5136.051,5232.8633,5662.6133,5781.5547,5380.7695,5657.4062,5655.625
877.2570717,2418.713,3844.3008,886.4619,2554.336,679.16895,935.87305,6025.7617,5298.8164,8165.2617,8008.824,15430.961,17327.86,19323.625
877.2582182,0,0,0,0,0,0,2044.9482,2192.0273,2919.9004,2970.625,4892.129,5569.883,7274.4766
881.2507527,1794.3867,2054.2031,5273.25,1759.956,7013.9883,6779.8516,24343.203,24744.062,29802.578,31899.781,35179.47,35676.375,40836.5
881.2509027,5866.0938,5737.3984,15097.609,6172.9414,18707.766,17415.125,71629.81,78507.81,101120.875,88216.625,212250.62,212005.25,238314.38
881.2511867,0,0,1035.1729,0,1186.417,1102.0762,2125.002,3147.254,3322.0684,4524.8125,7057.742,6543.3945,8709.242
881.2514,3421.3125,2866.7812,875.23096,3697.6875,828.0552,637.7754,2713.2266,2836.7773,2844.1348,4357.3047,10318.703,11438.336,11897.141
883.470013,1262.4443,1319.3545,6217.551,1155.2383,6495.3555,7639.8594,6335.957,6616.1797,8879.469,9044.492,642.9912,692.3213,0
885.1679297,1737.3691,2161.9004,3740.4531,1802.9395,4429.504,3995.4316,3790.9434,3876.2188,4584.8516,5188.4805,938.90625,768.01807,1029.1621
887.1786468,1763.6123,1355.4424,22542.453,1634.7607,23522.031,23718.453,14134.133,17862.438,18237.875,21187.61,811.9092,816.48,953.45215
887.1795493,1110.8096,1192.668,39825.188,1168.3018,36084.75,36901.688,20379.61,22214.812,24218.031,27305.078,1297.7119,928.603,719.855
887.1800439,4784.2812,5046.324,30047.844,4555.414,27468.547,29374.922,29067.188,30569.375,34488.03,38930.75,1174.2783,1280.3086,1146.6074
887.1806187,954.6167,1104.9805,3995.9512,888.03467,5002.0312,4801.4062,2500.6074,3612.9727,3934.1562,5006.0938,1040.2705,1148.3691,1071.6836
887.1809166,1617.7646,1945.6445,13766.859,2082.3613,16831.625,17331.156,16622.11,17084.156,18047.797,20433.953,906.4336,1012.28076,888.51514
889.5478384,33218.406,29874.75,1087.207,32278.344,1042.8242,914.95166,3869.205,4661.8086,5578.926,4665.8945,23716.688,21965.531,23476.219
890.5689488,12793.906,14592.359,18819.547,15133.875,21334.766,20646.906,7993.7656,7067.6523,9378.578,8630.695,1188.3828,1241.5029,1752.5791
891.2321505,14855.008,15795.477,9246.148,15412.141,11857.148,13490.516,9242.6875,11169.781,11896.383,13320.211,9607.508,9821.992,13377
891.2323612,636.31396,835.47266,1995.7578,670.46094,2036.0645,2282.787,2815.9531,3254.3086,4541.4023,4858.7773,18166.703,17388.14,21510.125
892.5660114,11266.328,10947.4375,15076.898,11656.477,15234.211,17117.797,6246.051,6499.6094,6626.6875,7579.3984,1591.6084,706.1323,1515.1191
893.2461905,2822.041,2714.2383,1748.3184,2802.121,1651.333,1951.1543,6444.5547,7198.0703,8405.602,9023.648,23885.14,25333.688,30934.266
893.2487624,730.20703,0,5514.8984,0,5589.504,5292.121,10938.125,11256.117,13530.625,15182.453,23157.188,21290.062,26763.578
893.2551094,965.43604,1107.873,747.98,1280.5078,874.76855,763.01855,2537.1152,2802.2012,3860.8477,3730.5684,10067.008,11244.898,12792.508
895.255199,4040.1094,4390.4727,0,4396.8047,0,0,2971.5527,3257.3633,4191.336,4217.715,6180.539,5156.84,7149.754
896.5274839,6784.965,7663.332,11925.9375,7467.004,12552.32,12308.406,4574.047,4995.25,6811.1445,5891.504,1713.1006,2442.6348,2701.543
897.2483457,744.5713,674.04785,875.0845,777.09766,925.7471,1087.1025,4192.539,10051.484,10597.609,13238.555,50200.875,48812.312,54251.312
897.2495949,0,674.04785,727.44824,626.52246,630.1333,955.4092,2801.7637,2723.7266,4396.461,3102.8652,14420.477,14404.3125,15978.578
897.296596,0,0,4948.828,0,5711.0312,5472.5977,5174.7812,5496.3164,5960.7227,7109.0664,20362.188,20249.11,24840.86
897.2966069,0,0,7914.0703,0,9539.383,11270.461,5063.707,6404.383,7121.2227,7194.574,16011.273,17043.719,20731.234
897.2971063,0,0,0,0,0,0,2080.789,2360.5234,2865.8398,3397.1973,11763.32,11799.891,14104.969
897.2977885,0,0,924.91797,0,1123.7891,1057.956,2786.588,2569.1133,3369.3027,3498.246,8829.445,10142.016,11107.781
897.2987257,0,0,1442.5713,0,1077.5986,1139.8105,1624.4766,2211.2441,2953.7559,2479.1797,6671.465,8128.7812,9382.781
898.5253548,4825.2305,5625.125,8836.531,6718.5156,8960.602,8733.211,3598.3828,3400.6562,4556.4336,4395.2305,1968.2461,1676.9678,2002.6787
899.287694,69682.06,74781.75,4259.789,74825.375,4609.7188,4596.3633,19365.14,19578.828,23179.656,26357.766,46508.5,46430.53,52371.5
901.2915568,0,0,952.5532,0,1867.7842,1476.5986,3460.7227,4153.8906,3732.7148,4326.8633,13550.484,13063.9375,15553.898
901.2925744,0,0,1743.2891,0,1842.831,1985.5186,3385.2988,4072.4453,5130.8438,4421.1484,17470,17222.234,19250.875
901.293231,0,0,878.0913,0,1000.91895,1295.3633,2942.4434,3259.6035,3995.455,4157.246,13277.617,12194.742,15039.852
901.2952515,0,0,1023.21045,0,1312.5527,1211.4287,3736.3887,3592.08,4946.41,6202.789,13437.5625,12355.875,16806.203
901.2984971,0,0,3317.3965,0,3764.6172,3520.787,6890.3633,7181.1445,8719.594,8661.539,29432.969,28204.953,30986.016
901.480125,1889.1152,1980.4922,6666.1055,2072.3848,7242.7734,7724.2305,4131.9336,4966.414,5918.2344,6146.1016,1067.2002,925.98,1372.9521
901.4813481,1091.081,1604.793,125963.875,1461.2666,134762.38,135703.88,48255.125,52200.72,63672.72,70697.125,1517.915,1648.9072,1682.9932
903.1525929,1201,993.6831,3863.627,1231.4893,3480.4668,4060.0137,2728.086,2171.0703,4330.6367,3664.8438,926.57715,658.6489,953.2363
903.1533175,1203.6504,1444.2051,9040.961,1629.9746,8926.75,8897.75,7305.328,8896.039,11155.156,12303.172,834.7012,680.49023,769.9585
903.1535204,820.75684,730.1172,12470.109,854.0762,11767,11819.32,7621.871,7441.449,8357.969,8850.953,737.2212,633.8638,648.5493
907.2105208,1565.3223,1257.1748,7975.3203,2055.7754,8190.9375,7398.5156,3077.3594,3962.912,4875.535,5635.426,1320.8945,2090.252,1959.0693
907.2659092,0,0,0,0,0,0,3393.2734,2198.1152,5343.2617,5449.711,15534.461,15007.461,21144.375
907.2673705,3340.0742,3852.4746,1142.4727,3929.9883,1123.8584,1387.8799,9952.367,9502.523,10289.797,12447.727,27669.484,29245.344,32744.39
907.2709745,0,0,722.3506,0,815.7827,686.04004,3693.4219,3210.9863,4657.4414,4716.328,7292.535,7889.961,10482.484
909.2458181,0,0,1760.9111,0,2487.0605,2565.0195,5525.547,5568.918,7257.7227,7958.66,25388.125,23406.39,27450.703
909.2551258,1445.2324,1242.3975,1213.7588,1398.3213,827.0615,1076.7451,2066.0762,2437.5059,2822.5,3484.1387,6514.5312,6316.7773,7337.8477
909.2724687,6019.1406,6326.4414,0,6670.3125,0,0,3325.541,3123.3965,3787.504,2597.5059,3421.291,4035.4277,4482.254
911.261202,3016.4043,3461.2988,8524.969,3869.7324,9495.289,9891.336,33234.5,33375.344,41868.188,42564.188,74417.625,72587.44,84064.75
911.2615287,13412.383,13950.344,42855.312,13969.0625,50643.906,53196.906,104261.69,111412.375,133995.25,137139.5,316856.5,305523.75,348096.25
911.2621635,1830.7979,1361.4092,0,2011.0977,744.0908,661.5513,2621.4941,2665.7734,2055.6152,2936.7598,9961.203,10598.75,11965.883
911.2634056,0,0,2152.084,0,2298.8809,1968.2705,6302.578,6382.574,8822.141,10475.156,10454.961,13939.852,18924.156
915.2552685,5751.5703,5874.8594,1060.0391,6219.8203,1198.7783,1177.0918,1929.96,1857.5186,2122.3574,3101.0996,5838.0117,5989.0117,7260.383
915.2569812,5371.039,5651.293,1688.8994,6235.8477,1665.5156,1728.5195,3927.5664,3541.7715,4350.414,4759.625,11380.031,11803.297,12878.344
915.2572391,5484.504,5571.7695,1062.794,6665.297,1356.9492,965.708,1811.6465,2610.7363,2918.836,3503.8594,5915.3633,6179.246,7345.0312
915.2574055,7454.3633,9195.547,2184.0137,8333.172,2245.3398,2551.3906,4645.996,4906.0625,5456.1055,6774.1953,14544.867,15409.516,16660.016
917.3183128,1417.0459,1172.3652,5092.793,1305.6611,5923.6133,5789.6016,7661.1523,6643.8555,6663.2383,7999.676,15257.219,15521.461,18096.625
917.3219981,1614.2705,1336.4434,6262.465,1750.5117,4695.9727,5658.3477,5738.8867,5904.543,8370.0625,7139.0625,13463.969,13222.195,14063.453
920.4363313,5061.3438,6027.004,0,6088.707,0,0,3107.7422,3098.6562,3782.6387,4775.582,18090.188,17503.344,18722.469
921.2314522,1522.7051,1682.0732,794.18066,1640.8057,862.9302,678.3994,8727.906,10195.023,10837.656,12070.867,2521.5684,2017.1523,3059.9355
923.2609069,2318.918,2516.3398,731.43164,2090.8965,857,1002.1494,5956.7227,5432.5273,6338.867,7633.7773,18957.812,22206.36,23883.516
923.2614739,6109.324,6537.4414,68300.75,6275.2383,80024.44,79904.94,241391.12,259496.5,310665.25,332242.25,822305,784843.5,945031
923.2619268,2860.252,2482.1152,4747.332,3130.9238,13621.32,12569.891,27604.188,30482.422,33490.406,37373.688,112231.56,111181.44,131125.12
923.3733491,641.3716,0,3314.252,0,4446.2344,3809.875,23589.75,24747.64,26026.219,26770.406,85274.125,79185.06,78322.06
925.3141021,2259.7695,2319.8555,1199.1045,1826.0059,1413.1152,1005.10986,3569.2695,3425.416,5069.957,5974.297,12698.875,10756.969,14497.734
925.3153962,3613.9043,3727.4727,995.4961,4272.3555,1061.4121,1416.9502,5887.133,5953.9062,8315.102,8368.3125,11534.5,15690.5625,18104.719
928.5369282,11093.766,11514.219,7866.2695,10812.953,6617.8984,7900.1367,4315.074,5987.3906,6145.9062,6086.5,1588.2607,1736.3066,1708.3506
929.2976611,19884.875,17979.703,2177.7383,18949.547,1685.0205,2273.3398,12076.734,11674.805,13766.836,13292.906,48933.406,47363.094,49116.625
929.2987913,4089.8086,3930.8477,0,3930.5332,0,648.49805,2138.166,1848.0889,2675.6191,2486.162,7403.4453,6948.3516,7480.4297
930.5331466,9594.141,9212.9375,6747.4062,9054.578,6789.4414,6022.5,4650.703,5063.8945,4683.258,4943.5195,1581.2979,2059.793,1662.6377
933.2438086,3529.0762,3897.2168,10074.352,3948.33,11674.102,12949.836,23053.5,21718.453,29369.14,31015.453,31236.438,33331.78,39960.22
933.262595,6122.91,3763.5156,1602.5762,4298.6562,2028.8291,1621.4385,2974.2422,3986.8242,5524.047,5818.3477,12634.547,12709.5625,12417.711
933.2644597,18419,17848.594,2157.2695,20225.781,2604.4531,2358.4355,7874.871,7953.1523,8496.352,8214.078,16283.461,15945.766,17241.469
933.2663132,5237.414,5449.543,1715.4219,5390.133,1520.9121,1246.0195,1619.3711,2103.1055,2126.7207,2487.4297,9665.9375,9240.93,12135.641
933.2663536,42804.22,43329.875,3870.1758,45461.28,3158.6465,3669.4883,10107.961,11249.859,12472.992,13498.164,28673.125,30925.375,31967.5
933.2667023,43600.594,44032.938,3606.0332,45978.438,3529.7246,3669.4883,9647.305,10162.898,12438.391,13200.883,26965.875,28117.125,29805.203
933.2667125,66715.19,62444.22,4317.41,65727.19,5394.6445,5402.7695,13169.617,13543.531,15635.133,16315.742,33247.03,34154.125,37817.28
933.2667849,47967.53,50379.78,3153.9668,54600.938,2758.2793,2655.7383,11040.102,12048.258,13496.977,14463.367,41279.28,41472.906,48683.312
933.2677586,89177.75,92587.81,7826.1055,97569.31,7933.7812,7536.797,23829.969,25235.547,29761.969,29082.188,91373.56,92292.69,105190.44
934.269706,21250.86,20807.203,1823.6074,24440.297,1696.4697,2174.5117,4519.2812,4727.2383,6049.508,6943.664,20671.281,21969.531,23509
934.2711508,35934.78,38832.344,3226.5273,40717.594,3253.4297,3531.8242,10192.344,11354.258,13427.484,15572.258,37173.844,38655.875,43287.375
934.4978413,10075.172,10565.305,5698.203,10137.523,5432.8945,5705.703,5872.926,6032.7617,6943.703,6958.09,1901.2363,1748.9961,3900.412
935.2960314,4939.41,4815.746,3869.4785,4575.9766,4979.1875,4617.168,7425.4688,7768.676,9249.508,9541.539,19140.781,18618.39,19969.703
936.4918409,8299.547,8875.406,4805.418,9379.531,4676.8438,4815.492,4665.324,4492.9062,5760.551,6017.4883,2235.6582,2639.1367,2818.248
937.2774054,0,0,747.4873,0,1001.75586,1127.0684,11135.094,11947.555,14762.945,14661.547,57112.78,52805.53,67761.5
937.2784631,2775.582,3005.3867,1436.1924,3302.8809,1243.1045,1388.2002,9141.109,9860.4375,12777.547,13844.82,31038.047,31860.234,34568.938
937.4498258,1654.958,1469.8799,19835.781,1140.2373,19549.625,18302.969,9123.648,8972.891,10849.547,13029.773,1427.9531,1559.0449,1546.5635
939.254899,716.90576,703.8096,1992.5244,701.4214,2102,2402.3457,26061.14,26478.016,31521.344,33856.938,186994.12,168267.25,189060
939.2573556,0,0,0,0,770.8799,1011.8296,3147.2441,3840.8516,4033.588,5668.133,25620.547,26966.766,31838.469
941.2979232,19957.172,18386.844,1431.2422,19344.203,1533.9131,1694.8906,6036.629,6038.457,6702.879,7078.633,14194.969,13066.094,15013.336
943.2809009,0,0,7786.742,0,7706.965,8498.18,7283.0625,8101.621,10822.914,11388.648,37552.594,36498.47,44835.656
945.2426839,1097.4736,1138.2314,9441.773,867.3364,10404.805,10677.359,28223.781,29883.047,36815.78,38843.47,49610.094,50851,60453.312
945.2436425,0,0,1513.165,0,1601.9961,1796.5605,4507.301,3974.2832,5355,6178.668,10473.633,9539.977,11659.406
945.2920872,2310.129,1899.2988,2392.959,1672.8408,2497.6836,2665.2969,10053.25,10182.1875,12791.539,13680.375,53882.125,51979.156,56561.75
946.4885205,0,0,0,0,0,0,9911.305,8922.031,11463.141,12329.141,0,0,0
947.2643171,5807.4805,6378.633,0,6345.336,0,0,1751.9395,1872.1748,1926.3613,2452.832,5352.3164,5563.4727,5497.625
947.3311334,1362.0283,1246.4043,4348.176,1773.9697,4399.8633,5058.168,9224.883,9851.242,11832.016,13006.57,26757.656,28632.11,32309.062
947.3323678,2486.6074,2323.2207,6527.0938,2532.9355,6992.242,6715.293,11101.414,11598.0625,14584.844,15843.93,30842.812,28540.219,32832.812
947.3325289,1869.4902,2211.0352,10562.352,2084.7012,12031.281,12541.9375,20771.344,22481.61,27457.344,27567.11,60759.188,67627.125,73949.625
947.3330959,1971.5732,2145.955,6475.2383,1915.8965,6567.879,6727.828,11979.984,13023,15510.984,15884.414,37626,34245.344,40146.344
949.2134389,701.14746,686.0176,1825.126,816.85156,2383.8242,2902.082,4347.2617,4269.789,5481.3555,4276.371,6348.883,6001.328,6916.4414
949.2752717,1832.7861,2043.2207,839.1011,1542.4492,1644.0742,1258.2617,8025.133,7665.1367,10816.797,12613.578,23353.64,28177.578,31156.312
949.2797029,1034.1318,1429.8828,1310.7529,1281.0273,1323.8789,853.49756,2190.3945,3441.2383,4235.4336,4430.367,8926.953,9502.023,10027.547
951.3256348,1044.6816,918.29834,822.6821,991.03564,841.19336,978.6304,6843.4297,2640.8516,8499.227,8748.1875,12651.008,13529.016,14004.3125
953.2721554,24695.36,25198.078,115943.19,26818.203,134133,134698.62,575313,629668.5,741383,780436.5,1311521,1318034,1681909
953.2723081,4664.578,4618.6836,24056.438,4848.8867,26898.125,27874.766,56414.406,53311.28,65788.5,71147.31,237834.12,232587.88,280368.75
953.2799301,863.6787,1236.0215,1051.168,716.26855,838.58984,618.4248,2434.5234,2628.246,3424.5781,2439.2227,3478.3145,3147.5312,3836.5566
