Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,CU,CU,CU
390.8175186,6855.9805,8235.945,4105.2305,8234.141,4399.4062,3829.789,3001.8047,3954.8906,3982
390.9345595,9136.203,8996.758,6608.4453,9609.867,7448.754,6641.9688,13659.742,13211.094,14079.07
391.0318312,10183.367,9269.6875,1563.7803,9363.656,1914.3232,1740.4072,19227.578,18741.734,18486.516
391.0416122,1113.291,1932.209,2698.0078,1491.8086,3027.914,2935.0293,5091.965,5167.1836,5659.742
391.1018,11347.57,10635.906,1261.3125,11183,1730.7588,1780.8105,13369.305,12674.953,13651.875
391.1520201,0,0,0,0,0,0,729.67725,669.1636,862.1753
391.1526533,0,0,0,0,0,0,791.33594,918.68994,991.18066
391.1753234,680.4448,961.26514,0,1092.3135,0,0,673.4785,1309.2217,654.54395
391.2819034,6280.5234,3313.6836,38300.875,1931.8672,34300.97,36830.656,80266.19,85836.31,91690.375
393.1689206,0,0,0,0,0,0,0,0,0
393.1705157,3371.7734,4125.832,3476.293,4277.543,3492.9492,3573.2617,3012.3066,3604.0703,4150.1875
394.1019625,19645.656,18263.828,25200.703,18432.844,29307.203,24650.797,1611.4863,1336.5654,1687.5576
394.1506121,6537.9766,6375.8203,5495.379,6692.203,5544.6875,4803.707,4387.918,5591.496,5790.75
394.8887329,9304.172,12349.555,10799.125,10338.031,11231.828,10576.32,9925.242,10137.641,9355.9375
395.0999904,75144.625,70111.44,99887.44,67899.19,113702.06,100776.19,6377.5156,4470.6953,6394.371
395.1355265,33370.406,30547.328,0,34144.156,748.2158,796.6284,5340.6367,4705.0547,5121.926
395.1530578,3070.793,2860.9336,5153.039,2993.0098,4362.5195,5342.6133,29933.578,27151.39,28000.078
395.1549371,851.7466,861.4795,0,1059.626,0,0,802.02637,887.03516,894.5537
395.1549762,0,0,0,0,0,0,0,0,0
395.1903285,0,0,0,0,0,0,760.38574,0,623.8887
395.1911974,11724.969,11843.203,1642.9961,13621.727,1819.6914,1854.5029,9003.4375,9936.172,9830.273
395.1914987,6913.8086,6235.5234,0,6240.1406,0,0,7212.5664,6792.953,6439.957
397.079894,1996.6133,1509.3027,0,2059.6094,0,0,1060.376,2344.5273,2643.582
397.1114707,8226.359,7841.0625,1066.669,8028.3555,1142.2852,1441.3096,9045.844,9518.18,11036.922
397.1341952,11505.875,9613.242,4033.0332,8669.5625,3364.2559,3740.4824,23369.469,22500.594,24603.39
397.1342538,6280.2344,4812.2188,17230.719,4552.711,14243.094,14749.703,24398.016,25153.078,28067.812
397.1342787,22761.094,17466.328,9636.695,16397.39,10126.141,10238.164,102803.19,97427.06,109619.06
397.1344648,29163.578,26137.812,20891.86,26644.5,19832.469,21407.594,693115,647646,741223
397.1345846,68466.81,55201.344,20509.062,47493.28,20597.266,20366.594,79721.375,77657.81,66644.5
397.1346135,22231.312,17347.89,7487.0273,15564.219,8618.891,8077.0625,149831.38,146635.5,164666.38
397.1346136,88687.81,75313.19,31467.36,64815.97,30468.234,31834.578,509202,474763.5,546029
397.1347177,11203.797,10898.281,27392.031,10865.086,23980.938,28011.219,192197.25,175426.12,210231.88
397.1347459,1516.0146,1059.7637,0,1507.9873,0,0,13284.703,13012.969,14976.977
397.1694118,1022.4668,637.4497,0,698.2412,0,0,910.0503,799.78125,1213.6943
397.1697834,1458.3223,1550.6094,0,1569,0,0,1629.1016,1749.3887,1864.4014
397.2248641,5401.699,5391.875,4990.578,5767.121,5056.3438,5350,5899.0547,5530.3906,6904
397.2249107,5032.34,4571.8555,5832.418,4323.211,6024.301,5646.254,6243.8516,5761.2305,6562.4727
397.2251955,11162.5625,9829.789,12188.9375,8973.125,12341.945,13824.172,39214.312,37886.312,38782.875
397.2252525,11647.633,12984.383,20781.219,15083.484,22142.422,24939.812,27753.422,28552.969,29743.75
397.2260786,201004.5,146685.25,193830.12,62047.688,197929.88,204940.88,409268.25,445095.25,470453
399.0951651,1181.0947,1276.6729,1490.7012,1797.0176,1625.2324,1567.5166,729.5044,1106.9961,972.5
399.1399191,3547.213,3305.7324,1306.251,3179.8652,1585.169,1334.3857,17309.438,17709.062,19812.75
399.1437254,4096.1094,4382.2383,0,4800.086,0,0,13948.656,13763.961,13390.477
399.2252068,16799.094,11123.43,15091.477,9407.82,15980.539,16907.766,29591.516,33598.844,34343.125
400.843368,4076.1055,4829.0977,1135.416,5094.0547,1142.5166,1615.1982,10243.844,9760.227,8750.156
401.1064516,7865.0977,6383.7617,648.20703,6770.621,796.46875,929.59033,5194.414,5504.0938,4855.1875
401.1075268,6844.7383,7099.742,1554.7324,6903.3945,1212.167,1351.7783,7763.3047,6495.004,7287.6836
401.1077622,14953.586,13163.508,1684.5615,14022.352,1978.0703,1886.0625,19377.031,19398.86,18633.078
401.1416349,1590.125,1547.165,0,1464.7637,0,0,3608.0957,2354.5078,3373.75
401.1428937,2490.3262,1753.3125,0,2923.5527,0,0,2592.3262,2364.6602,2288.0469
401.8971918,4086.043,4338.3086,3442.2793,4321.008,4174.6445,3973.293,3152.4434,3304.7617,3427.3438
402.7088684,4437.9727,5828.8945,10030.234,5187.5312,10325.398,10813.977,0,922.6426,938.76855
402.9162691,47361.938,57706.875,46212.625,54307.188,48266.25,49033.844,60494.688,58316.25,63363.344
402.9805937,1911.2568,2675.3203,741.2593,2604.3145,640.69775,605.0845,2083.7793,2043.8379,2635.623
402.9810604,6347.7188,6992.34,3400.3457,6987.6875,3715.5898,3877.125,5563.203,5938.2266,6601.078
403.102064,11575.898,10849.25,4979.4883,12219.289,6277.8438,5398.1055,18393.562,19019.406,20191.703
403.102224,10246.094,10439.383,1009.93994,10477.359,1607.8154,1237.751,10250.547,10904.016,11405.3125
403.1029094,10717.93,10820.914,2012.4209,11651.109,1224.4111,1170.6611,10768.336,11972.375,12766.82
403.1029484,1286.1045,1719.0146,793.98486,2040.1172,636.6294,0,2867.1113,3525.213,3046.8613
403.1033695,7231.0938,6613.7344,5039.496,11058.734,4997.422,4540.3906,15792.453,16327.664,15713.992
403.103552,4962.7656,5767.414,1382.3838,5748.8945,1329.044,1242.6348,4772.8047,4846.586,4510.078
403.1044726,5220.285,6257.0273,1119.877,5891.035,1187.0791,1464.9727,15332.164,15582.258,17941.438
403.123569,11294.055,10004.867,936.4697,10525.0625,1138.6055,811.7837,11315.953,11402.82,12439.711
403.9174583,16445.14,18375.125,15170.781,19891.14,15856.258,15944.602,21506.11,21543.656,22961.281
404.9146431,17898.984,19976.172,15863.945,20188.86,17975.875,16077.109,21850.422,22209.453,23684.281
405.0587832,1518.5146,1559.3379,32787.375,1720.044,32261.719,34092.406,676.58887,921.1802,1103.2881
405.0602452,4297.4023,3332.42,20419.984,3807.5918,25379.812,25676.469,856.31445,924.06934,1065.6016
405.060399,2454.17,2892.4316,30593.547,2311.1816,34847.188,35689.188,803.4629,737.8916,958.51953
405.0605051,3355.9043,3553.8008,39475.594,3477.9824,41016.188,39980.72,965.1572,1295.2686,1225.6846
405.064307,10820.68,12748.773,8984.102,12686.711,10286.016,10517.852,9913.297,10828.742,10864.289
405.0856693,26442.812,24737.89,1144.665,23797.25,665.53174,1086.1035,2290.7676,2065.7676,2380.3457
405.1001223,843.8257,728.39453,12281.336,1047.5977,14919.664,14193.82,13530.414,17741.39,15163.953
405.117458,5382.4414,4787.6367,2436.0254,5500.8594,2303.336,1755.1172,4834.203,5395.035,4722.008
405.1176391,2041.0996,2107.3008,1840.8447,1965.7344,2149.1738,2396.5195,19363.062,20926.953,22341.86
405.1177881,3202.5625,3099.293,6890.3438,3298.0723,8545.656,8986.164,43980.156,44631.375,48333.344
405.1192276,2418.6855,2158.2598,3941.9043,2818.3594,4102.172,5486.117,5759.1875,5415.1914,5393.7812
405.1192885,16284.102,16260.297,20915.297,16429.188,22273.672,21640.11,37183,39362.812,40028.875
406.1280406,5390.129,4978.875,2069.7852,5761.336,2502.4062,2379.5312,11433.102,10952.484,12021.133
406.1619587,5504.0195,5186.418,1959.7959,5966.8906,2235.787,2507.7207,9707.531,9695.047,10503
406.9542115,6902.6836,7155.7227,796.7295,7147.1133,820.6885,1084.2266,5078.1523,4784.4375,5000.7383
407.021825,1128.0176,859.68896,0,905.8618,0,0,1539.7764,1114.5596,1247.1279
407.0220005,4328.957,5397.922,2615.5605,4528.418,2432.338,2811.8047,2939.5176,2693.539,2470.209
407.0633842,3984.3672,3295.3867,0,4269.4453,0,1226.0088,4508.4766,3460.6348,3876.2422
407.0764486,7633.0273,7579.1133,138066,7402.2812,137681.12,137995.25,1721.2969,1465.3076,1610.8066
407.0767366,6258.6953,7008.199,104975.5,6765.676,113361,117463.31,1484.8301,1741.4238,2158.8281
407.0773919,21601.734,21186.266,1058025,21399.89,1144919,1172334,2760.582,2926.6855,4385.59
407.0781128,4376.578,4604.035,150868.25,4755.953,166265.38,161699.25,2684.6055,2711.8203,3343.955
407.1601009,1291.7031,1591.1133,47275.22,1103.7715,42662.75,41034.812,904.76904,955.48926,1152.7646
407.1602696,665.4702,781.2881,30497.61,838.2114,32079.844,34996.22,908.6636,882.5322,871.2036
407.2810174,0,0,43632.438,0,47308.938,49009.062,0,0,0
407.2810241,0,0,31836.844,0,34770.906,36873.094,0,0,0
408.8713039,6998.8164,5462.9023,1316.0176,5337.8477,1454.7402,1214.5703,20963.11,20396.61,24066.188
410.0913448,0,0,8731.922,0,9543.844,10262.414,629.42676,0,825.7656
410.0926208,0,749.6138,12785.4375,787.38525,13080.047,13372.953,629.42676,951.4634,660.416
410.2073197,7877.789,7719.0117,0,8065.7344,0,0,5942.5547,7401,7037.875
410.8633112,53296.438,60597.875,78762.125,59741.47,76442.125,79054,10631.297,12491.172,14361.5
411.0942062,6552.0234,7542.5,7104.8984,6650.043,8022.6836,6585.324,2371.9004,1948.125,2946.2344
411.1323636,72629.5,68132.94,7269.789,68244.625,8476.773,8275.32,52739.094,55210.562,56510.188
411.1337925,2041.335,23336.234,5407.297,22722.672,7212.633,6724.3516,43133.78,41227.562,39698.812
411.168604,6029.203,6238.621,7162.34,6751.3086,6991.4453,8822.922,3504.0703,3788.6094,4254.371
411.186259,5647.4883,5393.629,805.85254,5569.324,937.63135,795.5654,7149.9453,6903.2266,6274.914
411.2007367,35803.5,35361,1489.8594,36114.625,1323.6016,1677.8809,2689.9082,3189.8945,2972.2266
411.2008606,22767.984,21256.031,2169.754,21488.39,2480.707,2310.9492,3990.9336,4332.992,4489.4336
411.2014361,4370.1562,4684.879,1776.3535,4472.879,1665.9424,1731.9326,3728.8594,2120.6172,5407.957
411.2011994,15533.18,16059.086,3038.7383,15625.828,3356.9395,2612.254,3869.754,3406.3887,3982.0586
411.2012407,24689,25425.547,1679.5322,25798.016,2139.787,1882.9961,1780.9033,1565.5449,2843.2734
411.2014356,9026.133,9306.5,2257.4004,9846.594,2206.8906,2927.5645,6203.0977,6135.496,6798.668
411.2014655,47817.062,46044.78,6269.5195,47989.406,7199.6484,6489.047,10346.531,11014.0625,8566.82
411.2015347,91672.875,91225.56,8801.32,93659,9922.695,9693.398,6797.1953,6354.5234,7219.4766
411.2031558,5187.8438,5281.801,1016.6948,4858.051,968.26465,977.5864,2546.1055,3555.1855,4859.715
411.2715392,8864.625,7404.375,1676.8223,7614.785,1416.9834,1384.0361,6279.711,6567.043,6573.672
411.8645507,10188.172,12629.609,16906.39,12168.922,15544.43,15573.789,2324.9844,2839.418,3185.9004
412.8612036,19401.203,23647.672,30528.188,23370.5,30808.64,31878.781,3301.7695,3600.8652,4038.9297
413.0863277,8877.625,9055.0625,99963.69,8733.352,96310.94,97411.375,4002.291,3940,4657.965
413.0867963,8617.453,9399.133,123249.375,9329.531,127677.19,124469.56,1863.1514,1906.0605,2761.4531
413.0874841,5049.4414,5106.8125,91299.31,5219.0625,107493.94,108107.875,1317.3535,1273.5957,1436.2666
413.0990686,9339.867,10043.453,0,11622.117,0,0,6954.176,6060.578,7181.504
413.1456427,67823.44,66242.06,1028.8301,66291.125,860.3721,1270.8994,27049.688,25485.344,25774.953
413.1467365,9264.977,9307.117,0,10050.805,669.5288,723.5659,5057.5586,4385.3086,6447.4336
413.1845892,5438.0703,5369.7656,3194.6035,5281.008,4096.457,3121.0254,7540.8086,8075.797,8827.555
413.1848075,2612.0977,2517.2148,2091.6113,2653.6934,1836.8037,2059.539,4700.258,5127.5117,6165.0312
413.1848124,9394.008,9863.836,20857.438,9887.328,22005.5,23451.062,8077.2656,7929.832,10221.391
413.2166896,25121.156,27180.86,2175.914,26695.078,2305.2266,2632.9238,3922.334,3731.287,3743.42
414.0905977,1721.0879,1588.0723,13233.203,1569.8779,16221.609,16192.117,746.21436,624.02686,741.99414
415.0078267,0,0,957.8916,0,974.2461,1277.625,695.7617,854.583,820.6372
415.1439744,3336.4824,3210.4902,920.73975,3352.8926,1116.0801,1126.707,8014.9727,7583.1094,8382.305
415.1443624,6973.1055,5267.6797,2869.3984,4675.4297,2085.2676,2464.3652,44970.188,46037.125,50489.656
415.1443922,8350.297,5516.66,3353.0996,5253.918,3282.6484,3404.4883,35678.188,31728.766,38067
415.1445467,1676.6768,1308.1904,4207.754,1778.8926,4163.2617,4354.324,7996.383,7357.4688,9186.5625
415.1447,22918.719,17817.734,6429.5938,15074.914,6821.1953,5958.8555,24664.672,23720.734,20939.547
415.1448267,27146.984,23789.922,9567.5625,20634.016,9507.727,10233.266,149619.5,135994.12,157779
415.1449134,3702.3457,3091.582,9005.07,3452.1016,9035.133,8473.656,57581.125,54271.22,62867.156
415.1450226,9844.289,9356.18,6762.293,9634.781,6089.2227,6714.6406,211928.12,201448.38,232316.5
415.1576993,2447.3887,1936.0088,0,3412.748,0,0,2531.6152,2922.4492,2259.5918
415.1598257,3847.1172,4185.926,0,3806.3594,0,0,8141.867,7556.871,8287.109
416.8190171,27075.656,26062.36,9324.5,27544.11,9344.281,9722.195,10699.719,13981.773,16548.734
417.1207143,3400.2422,2745.1133,2727.0645,3182.7676,2859.455,2476.5488,10334.086,9743.961,10256.133
417.1535329,2779.2188,2683.793,0,3149.0469,0,853.9424,9882.625,8861.164,9866.094
417.1538831,2770.0078,2838.537,0,3336.2578,907,0,10848.648,11153.578,12641.516
417.2090393,8564.633,10950.648,6435.6445,9456.43,6828.293,6437.129,3833.1152,3963.166,4596.8984
417.2090811,5959.922,5765.996,5516.1953,6130.2227,5869.008,5752.4453,6706.297,6530.5195,7420.586
417.2095708,7643.5625,9303.086,5194.7188,8100.1133,5434.0664,6476.9883,3312.92,3308.2188,4112.34
418.8163757,11026.195,11749.984,4432.3594,11700.172,3638.496,4147.422,5164.625,5958.8047,6955.758
418.8930626,28823.203,34626.875,19915.61,31974.844,21427.89,19508.844,18372.547,16545.219,19489.5
418.8937505,3006.7812,2746.543,2297.9824,2970.1387,2871.414,2841.6348,2100.8066,2901.0547,2656.8184
419.13314,8282.422,7070.8125,3546.4473,8565.891,3817.8047,3856.1836,18756.094,19889.078,22047.438
419.1332604,9808.633,10715.375,1176.7109,11090.156,1006.0542,1229.3428,27553.797,26791.766,26738.016
419.1333562,4741.543,5003.465,851.21875,4442.1445,1162.7959,855.4951,15179.5625,16869,16154.398
419.1336246,14559.391,15032.516,2239.5547,14793.859,3015.5078,2602.2363,14360.031,14684.336,17141.688
419.1708421,16048.4375,13892.047,0,13652.578,0,0,10013.953,11438.664,10953.25
419.1718075,1954.6807,1732.6543,0,2580.2441,668.0288,0,3498.1777,3112.338,2554.0195
419.224363,0,0,4138.8516,0,4045.627,4259.8984,24613.531,19204.125,28653.094
419.2636721,45950.312,40939.344,5533.75,44764.22,4672.1133,5579.9414,23575.062,22276.297,23856.89
419.312911,0,0,5754.3516,0,4590.4844,5065.0977,15924.586,14960.023,16284.422
420.891768,5037.867,7135.746,3771.6445,6330.168,3282.1484,4497.1133,3813.625,3917.252,4581.5977
420.9924194,14996.305,15861.461,7297.84,15196.797,8057.09,8707.789,13718.406,13911.633,15024.359
421.125165,3052.08,3829.2969,1077.8164,3580.963,932.1328,1365.1787,19150.266,19839.5,20963.688
421.1291666,2116.1328,3059.709,3745.58,2542.4316,4618.078,4553.301,11350.68,11056.406,14103.469
421.1299863,1214.1895,1411.5459,11520.641,1488.6553,12017.984,12333.023,46974.688,44448.438,62807.562
421.1633047,15328.797,15416.328,2125.289,17258.266,1606.4668,1553.3301,4899.9375,5322.082,5716.5703
421.1856147,13995.875,14481.992,0,14649.102,602.58496,644.5034,9285.469,9730.836,11145.57
421.186229,6847.285,6983.0547,2329.5645,7357.203,3594.3828,3088.4336,8416.945,9959.945,8441.766
421.1869406,3899.6426,4172.324,2802.502,3874.3926,3252.2773,3303.254,2733.832,3217.8496,3557.7207
421.1877913,3736.5352,3083.4336,0,3138.8457,0,0,4625.707,5750.008,6401.4805
421.2247559,1784.748,1254.2852,3523.8555,1005.6343,4174.375,4614.8086,7885.824,8118.5586,9423.641
421.2253565,5535.3203,4318.0273,7025.422,3837.5332,6274.332,7052.6797,13740.297,13470.117,13466.141
422.0961471,23759.75,23430.844,744.64844,21824.953,622.21436,861.9419,2592,2260.6172,2948.6055
422.7760952,17218.203,16627.61,4016.2422,18748.14,3612.584,3317.9648,19834.047,21080.656,24706.328
423.071029,2447.7656,2668.791,9442.898,3033.164,10230.422,10773.578,2968.129,2903.375,3291.0234
423.0713669,5264.9453,5412.8125,67236,5083.8203,69093.81,69113.25,1284.2764,1446.8408,1528.4492
423.0727289,2208.9277,2369.2168,55073.375,2617.4707,52890.156,55830.78,1146.0996,1326.1934,1570.5127
423.0930531,93468.69,91702.5,2641.875,85460.94,4596.1445,3762.7812,8889.797,9400.102,7899.508
423.1317782,8385.227,8816.945,3286.1172,9592.141,3610.082,3182.6934,18298.719,18159.812,20832.531
423.3080563,0,0,5260.242,0,4774.547,5573.008,10512.3125,11451.086,14344.859
424.0738947,1799.3428,2143.5527,7631.1562,2203.4766,7642.9766,8076.5625,1128.0049,838.4004,911.5371
424.7700658,9136.758,9504.664,5332.883,10453.781,5122.6133,5202.9453,9540.891,10379.703,11349.344
424.8493789,4496.3477,4045.1191,0,3708.2617,0,0,6785.1914,7434.582,8507.164
424.907325,6921.9297,8743.656,7014.5586,9529.859,8344.625,7176.3438,2375.3184,2357.9219,2425.9902
424.9862255,0,0,14237.172,0,17091.375,15937.484,0,1249.96,704.97266
425.0334143,24556.422,25761.797,688.7007,24697.61,728.6709,935,5670.2266,7207.117,7017.926
425.0860448,8062.8867,8658.414,143176.75,8085.789,152073.75,151268.25,3618.3691,3499.1113,4462.8164
425.0864906,7823.125,7691.285,79236,8522.25,76502.06,76293.875,3164.379,4032.248,3622.0352
425.0867068,4537.34,4772.2266,185833.25,5731.211,196071.12,197108.38,1883.9258,1981.4902,2398.5098
425.0873645,8044.6523,8045.2695,289517.5,8827.094,313316.25,316429,2593.4453,2390.1719,2380.3926
425.0876481,3722.248,3764.2305,81560.5,3903.2441,87692.31,86009.19,1723.0879,1484.5039,2400.4941
425.2563714,14157.68,16828.688,9348.523,17742.219,10305.648,12116.391,13764.352,15547.711,18084.844
425.2563812,5384.293,5822.3438,4551.8906,5888.574,5159.332,5161.5938,5212.125,6176.8203,6184.5
426.1409641,38005.906,34597.53,6356.0195,36921.22,6816.4297,6865.875,58955.938,55985.594,58331.688
426.141581,1038.9336,11985.422,1829.8457,13586.227,1983.123,1485.0146,14871.445,15659.242,15451
426.1556953,11116.6875,10256.023,1691.0645,10910.219,2118.418,1535.7109,15784.586,14089.203,15260.516
426.7270556,2751.4375,4097.5586,7653.883,3114.6855,8499.984,9193.602,14537.5,13199.883,14255.352
426.8400848,12390.039,16766.812,20967.625,14320.422,19556.453,20928.594,1201.0312,1814.8369,2736.7637
426.9187368,25230.844,22571.438,19831.828,22253.547,19747.906,18700.828,18984.844,20592,21783.969
427.0088688,11899.172,12667.305,9015.875,12866.453,9003.328,9297.055,10511.586,10708.797,11925.695
427.1260118,9563.18,9006.883,12120.953,10626.375,14047.125,15402.359,2475.6992,3602.0098,3202.707
427.1966589,12239.008,12065.422,2659.5664,12645.086,2636.7852,2823.1836,7884.41,8101.383,8304.883
427.197514,9761.68,9486.211,1231.4365,10183.047,2361.4883,1526.417,8620.656,10032.023,9324.172
428.7313614,9091.617,7982.5586,2485.6348,9354.32,4222.3203,4831.043,43842.062,37365.25,40454.656
428.8384423,3243.877,4747.328,4670.211,3459.838,5247.883,5250.8438,891.7261,865.85205,1317.0029
428.9176543,16410.86,17237.062,14505.75,17215.562,13673.227,13313.602,13289.102,14550.633,16913.844
429.0189896,4010.545,5355.586,4791.672,4678.203,5332.1562,4878,884,967.9663,1156.2373
429.1419725,10846.461,9689.117,1359.5254,10397.344,1467.0938,1856.501,7624.0703,7197.035,7155.6914
429.2115107,7994.9766,7832.4805,829.6782,7780.2773,864.8032,781.5322,8103.672,8068.41,7911.6953
429.2117968,16671.984,16219.117,2701.3047,15919.555,2728.338,2390.8418,36917.47,34199.22,25752.312
429.2121054,4313.4766,4193.625,815.5122,4585.168,981,1136.9023,4731.957,4426.6445,5378.1445
429.9187556,7386.6367,6425.793,5884.801,6979.1562,5409.5977,5700.3438,6065.41,6263.871,6787.414
430.6537761,13873.523,15479.406,5525.0273,15141.336,5232.457,5763.004,1068.9941,1002.5303,1208.0049
430.7303547,5311.6562,4331.9375,1643.4971,5251.4727,1567.415,790.9424,26840.344,25069.672,26254.469
431.0966009,7788.1797,8003.926,6516.6406,8137.367,7787.258,7472.8164,13692.391,14080.609,15516.383
431.0970259,7472.4062,7692.8047,1713.3203,8533.414,1856.9805,1976.3418,11857.289,13534.875,14309.609
431.097195,9491.219,9477.031,1460.4316,10237.508,1931.3418,1455.4727,71884.44,77027.19,78983.56
431.097653,44388.344,44806.53,8222.914,45339.625,8344.477,8504.523,35721.47,37748.344,39757.72
431.155,830.11523,655.978,684.167,666.5908,0,1088.5957,935.35596,1531.2207,1289.2236
